ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Variation Swatches,Attributes Swatches,Brands
2097,external,SB-WHATSAPP-PILOT-LIF-2097,,WhatsApp Pilot Lifetime,1,0,visible,"Lifetime access<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>WhatsApp Pilot Lifetime</strong> — <strong>Lifetime access</strong></p>
<p>WhatsPilot: Your Complete WhatsApp Marketing Solution – Lifetime AccessWhatsPilot is a powerful WhatsApp marketing software designed to help businesses create, schedule, and manage their campaigns more efficiently. With a full set of messaging tools, WhatsPilot simplifies the process of sending bulk messages, making it the ideal solution for marketers and bu</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,399,599,"Others, Software, Digital Products, AI Writing Tools","digital, ai, writing, lifetime, whatsapp",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-3-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2098,external,SB-TURNITIN-INSTRUCTO-2098,,Turnitin Instructor With AI Check (1 Year ),1,0,visible,"1-year plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Turnitin Instructor With AI Check (1 Year )</strong> — <strong>1-year plan</strong></p>
<p>Want to make sure your writing is original and plagiarism-free? Look no further than Turnitin! For only Rs.</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,2999,3999,"AI Tools, Writing Tools, Digital Products, AI Writing Tools","digital, ai, writing, annual, turnitin",,https://dreamstarsolution.com/wp-content/uploads/2025/04/163-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2099,external,SB-JASPER-AI-UNLIMITE-2099,,Jasper AI Unlimited (one month),1,0,visible,Monthly plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Jasper AI Unlimited (one month)</strong> — <strong>Monthly plan</strong></p>
<p>Jasper AI: Your All-in-One AI-Powered Content Creation ToolUnleash the power of AI to elevate your content creation with Jasper AI – designed to simplify your workflow and boost productivity. Whether you're crafting marketing campaigns, conducting research, or editing images, Jasper is the ultimate assistant you need! Key Features:3 Custom Brand Voices: Main</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"AI Tools, Cloud Services, Digital Products","digital, cloud, jasper",,https://dreamstarsolution.com/wp-content/uploads/2025/04/52-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2100,external,SB-JENNI-AI-UNLIMITED-2100,,Jenni AI Unlimited (1 Year),1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Jenni AI Unlimited (1 Year)</strong> — <strong>1-year plan</strong></p>
<p>Jenni AI: The Ultimate AI Writing Assistant with Unlimited PlanJenni AI empowers your writing process with AI-driven tools designed to accelerate content creation, research, and editing. Whether you're writing academic papers, blog posts, or business reports, Jenni AI’s unlimited plan offers everything you need to create professional content effortlessly. Ke</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1999,2999,"AI Tools, Cloud Services, Digital Products","digital, cloud, annual, jenni",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-4-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2101,external,SB-COPYMATIC-PRO-ONE--2101,,Copymatic Pro (one month),1,0,visible,Pro plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Copymatic Pro (one month)</strong> — <strong>Pro plan</strong></p>
<p>Copymatic: AI-Powered Content Creation with Pro PlanCopymatic is your AI-driven content creation and SEO optimization tool, designed to streamline the writing process and improve your online visibility. With the Pro Plan, you get access to powerful features that help you generate high-quality content and automate various aspects of SEO and content marketing.</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"AI Tools, Cloud Services, Digital Products","digital, cloud, copymatic",,https://dreamstarsolution.com/wp-content/uploads/2025/04/47-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2106,external,SB-HIX-AI-BYPASS-HUMA-2106,,HIX AI Bypass Humanizer (one month),1,0,visible,Pro plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>HIX AI Bypass Humanizer (one month)</strong> — <strong>Pro plan</strong></p>
<p>HIX Bypass Humanizer: Undetectable AI Writing ToolHIX Bypass Humanizer is the ultimate AI writing assistant designed to make your AI-generated content truly undetectable by advanced AI detectors. Whether you're working on academic papers, blog posts, or professional content, HIX Bypass ensures that your content remains plagiarism-free and bypasses popular AI</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"AI Tools, Cloud Services, Digital Products","digital, cloud",,https://dreamstarsolution.com/wp-content/uploads/2025/04/46-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2107,external,SB-WRITEHUMAN-AI-THE--2107,,WriteHuman AI: The Ultimate AI Text Humanizer (one month),1,0,visible,Premium plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>WriteHuman AI: The Ultimate AI Text Humanizer (one month)</strong> — <strong>Premium plan</strong></p>
<p>️ WriteHuman AI: The Ultimate AI Text Humanizer – Ultra PlanWriteHuman AI is built to transform AI-generated text into content that reads as if it were written by a real person. With the Ultra Plan, you get unlimited access to powerful humanization tools that ensure your content is undetectable by AI detectors and 100% plagiarism-free. Key Features of the Ul</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"AI Tools, Cloud Services, Digital Products","digital, cloud, writehuman",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-2-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2108,external,SB-QUETEXT-PREMIUM-ON-2108,,Quetext Premium (one month),1,0,visible,"Premium plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Quetext Premium (one month)</strong> — <strong>Premium plan</strong></p>
<p>Quetext: Premium Plan – Your Ultimate Plagiarism and Writing AssistantQuetext Premium is the go-to tool for individuals and small teams seeking plagiarism-free, grammatically polished content. With advanced features like bulk uploads, citation tools, and originality reports, it simplifies content creation for academics, writers, and businesses alike. Key Fea</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,699,999,"AI Tools, Cloud Services, Writing Tools, Digital Products, AI Writing Tools","digital, ai, writing, quetext",,https://dreamstarsolution.com/wp-content/uploads/2025/04/44-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2109,external,SB-PERPLEXITY-AI-ALL--2109,,Perplexity AI - All-in-One AI-Powered Search & Analysis Tool,1,0,visible,"Monthly plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Perplexity AI - All-in-One AI-Powered Search & Analysis Tool</strong> — <strong>Monthly plan</strong></p>
<p>Perplexity AI: Pro Plan – Your All-in-One AI-Powered Search & Analysis ToolThe Perplexity AI Pro Plan is crafted for professionals who need advanced AI capabilities for search, content generation, and file analysis. With access to multiple AI models and powerful features, it’s your go-to solution for smarter, faster insights. Key Features of the Pro Plan: Un</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1499,1999,"AI Tools, Cloud Services, Writing Tools, Digital Products, AI Writing Tools","digital, ai, writing, perplexity",,https://dreamstarsolution.com/wp-content/uploads/2025/04/43-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2116,external,SB-BEAUTIFUL-AI-PRO-P-2116,,Beautiful.ai Pro Plan,1,0,visible,Premium plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Beautiful.ai Pro Plan</strong> — <strong>Premium plan</strong></p>
<p>Beautiful.ai: Pro Plan – Create Stunning Presentations with EaseBeautiful.ai’s Pro Plan is your smart solution for designing sleek, professional presentations without the hassle. Whether you're a marketer, entrepreneur, educator, or team leader, the platform’s AI-powered tools help you focus on your message while it takes care of the design. Key Features of</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,699,999,"AI Tools, Cloud Services, Digital Products","digital, cloud, beautifulai",,https://dreamstarsolution.com/wp-content/uploads/2025/04/42-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2117,external,SB-HELIUM-10-PLATINUM-2117,,Helium 10 Platinum (one month),1,0,visible,Pro plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Helium 10 Platinum (one month)</strong> — <strong>Pro plan</strong></p>
<p>Helium 10: Platinum Plan – The Ultimate Amazon Seller ToolkitTake your Amazon business to the next level with Helium 10’s Platinum Plan — a complete suite of tools built for sellers who want to research smarter, optimize faster, and scale efficiently. Whether you’re launching your first product or managing a growing portfolio, this plan has everything you ne</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,699,999,"AI Tools, Cloud Services, Digital Products","digital, cloud, helium",,https://dreamstarsolution.com/wp-content/uploads/2025/04/41-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2118,external,SB-PEOPLE-CREATOR-2118,,People Creator,1,0,visible,Lifetime access<br>Speed up video creation and editing tasks<br>Export-ready assets for social platforms<br>Digital access details after checkout,"<p><strong>People Creator</strong> — <strong>Lifetime access</strong></p>
<p>PeopleCreator: Lifetime Access – Your Ultimate People Image GeneratorPeopleCreator is your go-to tool for generating ultra-realistic AI-powered images of people. Perfect for designers, marketers, developers, and creators, this tool delivers high-quality visuals for websites, presentations, social media, and beyond. With lifetime access, enjoy unlimited usage</p>
<ul><li>Speed up video creation tasks</li><li>Tools for captions/subtitles and exports</li><li>Suitable for short-form content workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,599,999,"Cloud Services, Video Editing, Digital Products, Video Tools","digital, ai, video, lifetime, people",,https://dreamstarsolution.com/wp-content/uploads/2025/04/40-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2119,external,SB-MOZ-PRO-ONE-MONTH-2119,,Moz Pro (one month),1,0,visible,Monthly plan<br>Support keyword and SEO workflows<br>Designed to save time on research & content tasks<br>Digital access details after checkout,"<p><strong>Moz Pro (one month)</strong> — <strong>Monthly plan</strong></p>
<p>Moz Medium Plan: Your Ultimate SEO Toolkit for Growing BusinessesMoz’s Medium Plan is the perfect solution for small to mid-sized businesses aiming to boost their online visibility. Packed with industry-leading SEO tools, this plan helps you conduct in-depth keyword research, optimize on-page content, analyze backlinks, and stay ahead of the competition. Key</p>
<ul><li>Support keyword research and planning</li><li>Organize SEO tasks in one workflow</li><li>Export/report-friendly outputs</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,250,250,"Cloud Services, SEO, Digital Products, SEO Tools","digital, ai, seo",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-1-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2120,external,SB-UBERSUGGEST-BUSINE-2120,,Ubersuggest Business Plan,1,0,visible,Monthly plan<br>Support keyword and SEO workflows<br>Designed to save time on research & content tasks<br>Digital access details after checkout,"<p><strong>Ubersuggest Business Plan</strong> — <strong>Monthly plan</strong></p>
<p>Ubersuggest Enterprise Plan: All-in-One SEO & Marketing Tool for Large BusinessesThe Ubersuggest Enterprise Plan is tailor-made for large businesses, digital agencies, and marketing teams managing multiple clients or websites. Packed with powerful SEO and marketing tools, this plan gives you everything you need to increase online visibility, generate traffic</p>
<ul><li>Support keyword research and planning</li><li>Organize SEO tasks in one workflow</li><li>Export/report-friendly outputs</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,299,299,"Cloud Services, SEO, Digital Products, SEO Tools","digital, ai, seo, ubersuggest",,https://dreamstarsolution.com/wp-content/uploads/2025/04/Website-Poster-1-3.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2121,external,SB-RIKU-AI-PRO-BUILDE-2121,,Riku AI Pro Builder Plan,1,0,visible,Lifetime access<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Riku AI Pro Builder Plan</strong> — <strong>Lifetime access</strong></p>
<p>Riku AI: Pro Builder Plan – The Ultimate No-Code AI Creation PlatformRiku AI's Pro Builder Plan empowers creators, entrepreneurs, and businesses to build powerful AI models without writing a single line of code. Whether you're streamlining workflows, launching an AI-driven product, or enhancing your digital solutions, Riku AI gives you the tools to create, t</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"AI Tools, Cloud Services, Digital Products","digital, cloud, lifetime, riku",,https://dreamstarsolution.com/wp-content/uploads/2025/04/37-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2128,external,SB-LEONARDO-AI-UNLIMI-2128,,Leonardo AI Unlimited (one month),1,0,visible,Monthly plan<br>Speed up video creation and editing tasks<br>Export-ready assets for social platforms<br>Digital access details after checkout,"<p><strong>Leonardo AI Unlimited (one month)</strong> — <strong>Monthly plan</strong></p>
<p>Leonardo AI: Artisan Unlimited Plan – Your Ultimate Creative AI CompanionThe Artisan Unlimited Plan by Leonardo AI is built for creators, digital artists, and businesses who demand limitless creative power. Whether you're crafting breathtaking visuals or producing cinematic motion videos, this plan unlocks a complete suite of tools to bring your imagination</p>
<ul><li>Speed up video creation tasks</li><li>Tools for captions/subtitles and exports</li><li>Suitable for short-form content workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,999,"AI Tools, Cloud Services, Video Editing, Digital Products, Video Tools","digital, ai, video, leonardo",,https://dreamstarsolution.com/wp-content/uploads/2025/04/34-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2129,external,SB-DOODLE-STANZA-LIFE-2129,,Doodle Stanza Lifetime,1,0,visible,Lifetime access<br>Speed up video creation and editing tasks<br>Export-ready assets for social platforms<br>Digital access details after checkout,"<p><strong>Doodle Stanza Lifetime</strong> — <strong>Lifetime access</strong></p>
<p>DoodleStanza: Lifetime Access – Create Stunning Doodles with EaseDoodleStanza is your ultimate creative platform for crafting unique, eye-catching doodles that elevate any project. Whether you're designing presentations, social media content, or personal artwork, DoodleStanza offers a simple yet powerful tool to bring your creative ideas to life. With lifeti</p>
<ul><li>Speed up video creation tasks</li><li>Tools for captions/subtitles and exports</li><li>Suitable for short-form content workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,599,799,"Software, Video Editing, Digital Products, Video Tools","digital, ai, video, lifetime, doodle",,https://dreamstarsolution.com/wp-content/uploads/2025/04/180-2.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2130,external,SB-YOUTUBE-PREMIUM-12-2130,,YouTube Premium 12 Months,1,0,visible,1-year plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>YouTube Premium 12 Months</strong> — <strong>1-year plan</strong></p>
<p>YouTube Premium – The Ultimate Ad-Free ExperienceYouTube Premium is a subscription-based service that offers an enhanced, ad-free video experience. Enjoy uninterrupted content across YouTube, YouTube Music, and YouTube Kids without the hassle of ads. Key Features of YouTube Premium: Ad-Free Music & VideosEnjoy ad-free videos and music with YouTube Premium.</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1250,1250,"Indian OTT, International OTT, Digital Products, OTT Subscriptions","digital, ott, annual, youtube",,https://dreamstarsolution.com/wp-content/uploads/2025/04/62-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2131,external,SB-DISNEY-HOTSTAR-SUP-2131,,Disney+ Hotstar Super FHD 12 Months (Activated On Your Number),1,0,visible,1-year plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>Disney+ Hotstar Super FHD 12 Months (Activated On Your Number)</strong> — <strong>1-year plan</strong></p>
<p>Hotstar – The Ultimate Indian Streaming ExperienceHotstar is a leading streaming service in India, owned by Disney, offering a diverse array of content including movies, TV shows, live sports, and news. Key Features of Hotstar: Wide Variety of ContentEnjoy a massive selection of movies, TV shows, live sports, and the latest news. Hotstar has something for ev</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,799,799,"Indian OTT, Digital Products, OTT Subscriptions","digital, ott, annual, disney",,https://dreamstarsolution.com/wp-content/uploads/2025/04/71-1-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2133,external,SB-AVAST-PREMIUM-ANTI-2133,,Avast Premium Antivirus,1,0,visible,Premium plan<br>Create marketing visuals faster<br>Templates and tools for everyday design work<br>Digital access details after checkout,"<p><strong>Avast Premium Antivirus</strong> — <strong>Premium plan</strong></p>
<p>️ Avast Premium: 1-Year Subscription – Complete Protection for Your DevicesAvast Premium offers a comprehensive security suite designed to protect your devices from online threats, including viruses, malware, phishing, and ransomware. With a 1-year subscription activated directly on your email, enjoy top-level protection without the hassle of recurring fees.</p>
<ul><li>Create visuals faster with templates</li><li>Useful for marketing creatives and social posts</li><li>Export-ready files for web use</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,299,299,"Software, Digital Products, Design Tools","digital, ai, design, avast",,https://dreamstarsolution.com/wp-content/uploads/2025/04/24-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2134,external,SB-TALLY-PRIME-WITH-G-2134,,Tally Prime With GST (Latest & Official Version),1,0,visible,Pro plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Tally Prime With GST (Latest & Official Version)</strong> — <strong>Pro plan</strong></p>
<p>Tally: Latest Official Version – 1-Year Subscription for 1 PCTally is a powerful, comprehensive accounting software trusted by businesses for managing finances, inventory, payroll, and more. This official version provides advanced features for a full year, designed to help businesses streamline their financial processes with ease. Key Features of Tally: Comp</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,4500,8999,"Cloud Services, Others, Software, Digital Products","digital, cloud, tally",,https://dreamstarsolution.com/wp-content/uploads/2025/04/21-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2135,external,SB-IPTV-WORLDWIDE-PLA-2135,,IPTV Worldwide Plan,1,0,visible,Premium plan<br>Subscription access as per plan<br>Stream on supported devices<br>Digital access details after checkout,"<p><strong>IPTV Worldwide Plan</strong> — <strong>Premium plan</strong></p>
<p>The Best IPTV at the Best PriceEnjoy top-tier entertainment with access to 13,000+ LIVE TV channels, 45,000+ movies, and premium content from all over the world. Get the ultimate IPTV experience with crystal-clear quality on any device! Key Features: Coverage in All CountriesUK, EU, USA, Asia, Africa, Arabic regions, and more.</p>
<ul><li>Subscription access as per plan</li><li>Stream on supported devices</li><li>Access details shared after purchase</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1800,2999,"Indian OTT, International OTT, Digital Products, OTT Subscriptions","digital, ott, iptv",,https://dreamstarsolution.com/wp-content/uploads/2025/04/20-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2142,external,SB-SCISPACE-TYPESET-I-2142,,Scispace (typeset.io) Premium Plan (one month),1,0,visible,"Premium plan<br>Write and edit content faster<br>Useful for blogs, ads, and emails<br>Digital access details after checkout","<p><strong>Scispace (typeset.io) Premium Plan (one month)</strong> — <strong>Premium plan</strong></p>
<p>Typeset.io: Premium Plan – 1 Month SubscriptionTypeset.io is an all-in-one platform designed for researchers, students, and professionals to easily create, edit, and format academic papers. With the Premium Plan, access advanced features to streamline your research writing and formatting process. Key Features of Typeset.io Premium Plan: 1000+ Journal Templat</p>
<ul><li>Faster drafting and editing workflow</li><li>Templates for common writing tasks</li><li>Useful for blogs, ads, emails, and more</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,750,999,"AI Tools, Writing Tools, Digital Products, AI Writing Tools","digital, ai, writing, scispace",,https://dreamstarsolution.com/wp-content/uploads/2025/04/19-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2143,external,SB-ONE-AI-9-IN-1-MODE-2143,,One AI (9 in 1) Model Plan,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>One AI (9 in 1) Model Plan</strong> — <strong>1-year plan</strong></p>
<p>OneAI: 1 Year Unlimited AI Access – ₹899Unlock the power of cutting-edge AI tools with OneAI’s unlimited access plan. Perfect for AI enthusiasts, content creators, and professionals, this plan grants you full access to a wide range of advanced AI models for a whole year. Key Features of OneAI Unlimited Plan: Unlimited Usage of ChatGPT-4.0Engage with the late</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,899,999,"AI Tools, Cloud Services, Software, Digital Products","digital, cloud, annual",,https://dreamstarsolution.com/wp-content/uploads/2025/04/18-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2144,external,SB-MICROSOFT-AZURE-SU-2144,,Microsoft Azure Subscription 12 Months (100$ Credit),1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>Microsoft Azure Subscription 12 Months (100$ Credit)</strong> — <strong>1-year plan</strong></p>
<p>️ Microsoft Azure: 12 Months Access with $100 Credit – ₹999Unlock the power of Microsoft Azure with $100 worth of credits for 12 months. Perfect for developers, IT professionals, and businesses looking to harness the full potential of cloud computing for their projects and applications. Key Features of Microsoft Azure Plan: $100 CreditUse the credit to acces</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,999,999,"Cloud Services, Software, Digital Products","digital, cloud, annual, microsoft",,https://dreamstarsolution.com/wp-content/uploads/2025/04/17-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
2145,external,SB-FUTTERFLOW-PREMIUM-2145,,FutterFlow Premium 1 Year,1,0,visible,1-year plan<br>Reliable access for cloud/storage needs<br>Simple setup for everyday use<br>Digital access details after checkout,"<p><strong>FutterFlow Premium 1 Year</strong> — <strong>1-year plan</strong></p>
<p>FlutterFlow: 1 Year Plan – ₹1399FlutterFlow is a powerful no-code platform that allows both developers and designers to quickly and efficiently build beautiful, responsive applications. The 1-year plan unlocks all premium features, streamlining the app development process for faster and smoother creation. Key Features of FlutterFlow 1 Year Plan:️ No-Code App</p>
<ul><li>Simple setup and daily usage</li><li>Designed for reliable access</li><li>Helpful for storage/hosting workflows</li></ul>
<p><strong>Note:</strong> Digital access details are provided after checkout.</p>",,,taxable,,1,,,0,0,,,,,0,,1399,1999,"Cloud Services, Software, Digital Products","digital, cloud, annual, futterflow",,https://dreamstarsolution.com/wp-content/uploads/2025/04/15-1.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,Buy Now,0,,,
